-15301663.147264	38023138.5899504	-8389001.412143
-15300553.159255	38023062.1314432	-8391328.322242
-15299443.180476	38022985.5062557	-8393655.186659
-15298333.210952	38022908.7143891	-8395982.005383
-15297223.250709	38022831.7558445	-8398308.778400
-15296113.299769	38022754.6306234	-8400635.505697
-15295003.358158	38022677.3387268	-8402962.187262
-15293893.425900	38022599.8801560	-8405288.823083
-15292783.503019	38022522.2549124	-8407615.413146
-15291673.589540	38022444.4629970	-8409941.957438
-15290563.685487	38022366.5044113	-8412268.455948
-15289453.790884	38022288.3791564	-8414594.908662
-15288343.905756	38022210.0872336	-8416921.315568
-15287234.030128	38022131.6286440	-8419247.676653
-15286124.164023	38022053.0033892	-8421573.991905
-15285014.307466	38021974.2114703	-8423900.261310
-15283904.460481	38021895.2528886	-8426226.484855
-15282794.623094	38021816.1276452	-8428552.662530
-15281684.795328	38021736.8357416	-8430878.794319
-15280574.977207	38021657.3771791	-8433204.880212
-15279465.168756	38021577.7519589	-8435530.920195
-15278355.370000	38021497.9600822	-8437856.914255
-15277245.580963	38021418.0015505	-8440182.862380
-15276135.801668	38021337.8763650	-8442508.764557
-15275026.032142	38021257.5845269	-8444834.620774
-15273916.272407	38021177.1260377	-8447160.431017
-15272806.522489	38021096.5008986	-8449486.195275
-15271696.782411	38021015.7091109	-8451811.913534
-15270587.052199	38020934.7506761	-8454137.585781
-15269477.331876	38020853.6255952	-8456463.212004
-15268367.621467	38020772.3338698	-8458788.792191
-15267257.920997	38020690.8755011	-8461114.326328
-15266148.230489	38020609.2504904	-8463439.814403
-15265038.549968	38020527.4588392	-8465765.256404
-15263928.879459	38020445.5005487	-8468090.652317
-15262819.218986	38020363.3756203	-8470416.002129
-15261709.568573	38020281.0840553	-8472741.305829
-15260599.928245	38020198.6258551	-8475066.563404
-15259490.298026	38020116.0010210	-8477391.774840
-15258380.677940	38020033.2095544	-8479716.940125
-15257271.068012	38019950.2514567	-8482042.059246
-15256161.468267	38019867.1267292	-8484367.132192
-15255051.878728	38019783.8353733	-8486692.158948
-15253942.299420	38019700.3773903	-8489017.139503
-15252832.730367	38019616.7527817	-8491342.073843
-15251723.171595	38019532.9615488	-8493666.961956
-15250613.623126	38019449.0036930	-8495991.803830
-15249504.084986	38019364.8792156	-8498316.599451
-15248394.557199	38019280.5881182	-8500641.348807
-15247285.039790	38019196.1304019	-8502966.051886
-15246175.532782	38019111.5060685	-8505290.708673
-15245066.036200	38019026.7151190	-8507615.319158
-15243956.550069	38018941.7575550	-8509939.883327
-15242847.074413	38018856.6333779	-8512264.401167
-15241737.609256	38018771.3425891	-8514588.872667
-15240628.154622	38018685.8851900	-8516913.297812
-15239518.710537	38018600.2611820	-8519237.676591
-15238409.277024	38018514.4705666	-8521562.008990
-15237299.854108	38018428.5133451	-8523886.294998
-15236190.441814	38018342.3895191	-8526210.534601
-15235081.040165	38018256.0990898	-8528534.727787
-15233971.649186	38018169.6420589	-8530858.874542
-15232862.268901	38018083.0184277	-8533182.974855
-15231752.899335	38017996.2281976	-8535507.028713
-15230643.540512	38017909.2713702	-8537831.036103
-15229534.192457	38017822.1479467	-8540154.997012
-15228424.855194	38017734.8579288	-8542478.911428
-15227315.528747	38017647.4013179	-8544802.779337
-15226206.213140	38017559.7781155	-8547126.600728
-15225096.908399	38017471.9883229	-8549450.375588
-15223987.614548	38017384.0319417	-8551774.103903
-15222878.331610	38017295.9089733	-8554097.785662
-15221769.059610	38017207.6194193	-8556421.420851
-15220659.798573	38017119.1632810	-8558745.009458
-15219550.548523	38017030.5405601	-8561068.551470
-15218441.309485	38016941.7512579	-8563392.046875
-15217332.081482	38016852.7953760	-8565715.495659
-15216222.864539	38016763.6729159	-8568038.897811
-15215113.658681	38016674.3838789	-8570362.253317
-15214004.463932	38016584.9282668	-8572685.562165
-15212895.280316	38016495.3060809	-8575008.824342
-15211786.107858	38016405.5173228	-8577332.039836
-15210676.946582	38016315.5619940	-8579655.208633
-15209567.796512	38016225.4400960	-8581978.330721
-15208458.657673	38016135.1516303	-8584301.406088
-15207349.530089	38016044.6965984	-8586624.434721
-15206240.413785	38015954.0750020	-8588947.416606
-15205131.308785	38015863.2868424	-8591270.351733
-15204022.215113	38015772.3321213	-8593593.240086
-15202913.132794	38015681.2108401	-8595916.081655
-15201804.061853	38015589.9230005	-8598238.876426
-15200695.002312	38015498.4686039	-8600561.624387
-15199585.954198	38015406.8476519	-8602884.325525
-15198476.917533	38015315.0601461	-8605206.979827
-15197367.892344	38015223.1060880	-8607529.587281
-15196258.878653	38015130.9854793	-8609852.147874
-15195149.876486	38015038.6983213	-8612174.661593
-15194040.885866	38014946.2446157	-8614497.128426
-15192931.906819	38014853.6243642	-8616819.548359
-15191822.939368	38014760.8375682	-8619141.921381
-15190713.983539	38014667.8842293	-8621464.247479
-15189605.039354	38014574.7643491	-8623786.526640
-15188496.106839	38014481.4779292	-8626108.758851
-15187387.186018	38014388.0249713	-8628430.944099
-15186278.276916	38014294.4054768	-8630753.082373
-15185169.379556	38014200.6194473	-8633075.173659
-15184060.493964	38014106.6668846	-8635397.217944
-15182951.620163	38014012.5477901	-8637719.215217
-15181842.758178	38013918.2621655	-8640041.165463
-15180733.908033	38013823.8100124	-8642363.068671
-15179625.069753	38013729.1913324	-8644684.924828
-15178516.243362	38013634.4061271	-8647006.733922
-15177407.428884	38013539.4543982	-8649328.495939
-15176298.626344	38013444.3361472	-8651650.210866
-15175189.835767	38013349.0513758	-8653971.878693
-15174081.057176	38013253.6000857	-8656293.499404
-15172972.290596	38013157.9822784	-8658615.072989
-15171863.536051	38013062.1979557	-8660936.599434
-15170754.793566	38012966.2471190	-8663258.078726
-15169646.063165	38012870.1297702	-8665579.510853
-15168537.344872	38012773.8459108	-8667900.895803
-15167428.638712	38012677.3955425	-8670222.233562
-15166319.944709	38012580.7786670	-8672543.524118
-15165211.262888	38012483.9952858	-8674864.767458
-15164102.593273	38012387.0454007	-8677185.963570
-15162993.935888	38012289.9290134	-8679507.112441
-15161885.290758	38012192.6461255	-8681828.214057
-15160776.657906	38012095.1967387	-8684149.268408
-15159668.037359	38011997.5808546	-8686470.275479
-15158559.429139	38011899.7984750	-8688791.235259
-15157450.833271	38011801.8496016	-8691112.147734
-15156342.249779	38011703.7342359	-8693433.012892
-15155233.678689	38011605.4523798	-8695753.830721
-15154125.120023	38011507.0040349	-8698074.601207
-15153016.573808	38011408.3892029	-8700395.324338
-15151908.040066	38011309.6078855	-8702716.000101
-15150799.518823	38011210.6600844	-8705036.628484
-15149691.010103	38011111.5458014	-8707357.209473
-15148582.513929	38011012.2650381	-8709677.743057
-15147474.030327	38010912.8177964	-8711998.229223
-15146365.559321	38010813.2040778	-8714318.667957
-15145257.100935	38010713.4238841	-8716639.059248
-15144148.655194	38010613.4772170	-8718959.403082
-15143040.222122	38010513.3640783	-8721279.699448
-15141931.801743	38010413.0844698	-8723599.948331
-15140823.394082	38010312.6383931	-8725920.149720
-15139714.999162	38010212.0258500	-8728240.303603
-15138606.617010	38010111.2468422	-8730560.409965
-15137498.247648	38010010.3013715	-8732880.468795
-15136389.891101	38009909.1894397	-8735200.480081
-15135281.547394	38009807.9110485	-8737520.443808
-15134173.216550	38009706.4661996	-8739840.359965
-15133064.898595	38009604.8548949	-8742160.228539
-15131956.593552	38009503.0771361	-8744480.049518
-15130848.301447	38009401.1329249	-8746799.822888
-15129740.022303	38009299.0222632	-8749119.548637
-15128631.756144	38009196.7451528	-8751439.226753
-15127523.502996	38009094.3015953	-8753758.857222
-15126415.262882	38008991.6915927	-8756078.440033
-15125307.035827	38008888.9151466	-8758397.975172
-15124198.821855	38008785.9722588	-8760717.462626
-15123090.620991	38008682.8629313	-8763036.902384
-15121982.433259	38008579.5871658	-8765356.294432
-15120874.258683	38008476.1449640	-8767675.638758
-15119766.097287	38008372.5363279	-8769994.935349
-15118657.949097	38008268.7612591	-8772314.184192
-15117549.814135	38008164.8197596	-8774633.385276
-15116441.692428	38008060.7118310	-8776952.538586
-15115333.583999	38007956.4374754	-8779271.644111
-15114225.488872	38007851.9966944	-8781590.701838
-15113117.407072	38007747.3894900	-8783909.711753
-15112009.338623	38007642.6158639	-8786228.673846
-15110901.283550	38007537.6758180	-8788547.588102
-15109793.241876	38007432.5693541	-8790866.454510
-15108685.213627	38007327.2964741	-8793185.273056
-15107577.198827	38007221.8571798	-8795504.043728
-15106469.197499	38007116.2514731	-8797822.766513
-15105361.209669	38007010.4793558	-8800141.441399
-15104253.235360	38006904.5408297	-8802460.068373
-15103145.274598	38006798.4358969	-8804778.647422
-15102037.327406	38006692.1645590	-8807097.178534
-15100929.393809	38006585.7268181	-8809415.661696
-15099821.473830	38006479.1226758	-8811734.096895
-15098713.567496	38006372.3521342	-8814052.484119
-15097605.674829	38006265.4151952	-8816370.823355
-15096497.795855	38006158.3118604	-8818689.114590
-15095389.930597	38006051.0421320	-8821007.357812
-15094282.079080	38005943.6060118	-8823325.553008
-15093174.241328	38005836.0035017	-8825643.700166
-15092066.417366	38005728.2346035	-8827961.799272
-15090958.607218	38005620.2993191	-8830279.850314
-15089850.810908	38005512.1976505	-8832597.853280
-15088743.028461	38005403.9295997	-8834915.808157
-15087635.259901	38005295.4951684	-8837233.714932
-15086527.505252	38005186.8943586	-8839551.573593
-15085419.764539	38005078.1271722	-8841869.384126
-15084312.037787	38004969.1936112	-8844187.146520
-15083204.325019	38004860.0936775	-8846504.860761
-15082096.626259	38004750.8273730	-8848822.526837
-15080988.941533	38004641.3946997	-8851140.144736
-15079881.270865	38004531.7956594	-8853457.714444
-15078773.614278	38004422.0302541	-8855775.235949
-15077665.971798	38004312.0984858	-8858092.709239
-15076558.343448	38004202.0003564	-8860410.134300
-15075450.729253	38004091.7358679	-8862727.511120
-15074343.129237	38003981.3050223	-8865044.839687
-15073235.543426	38003870.7078214	-8867362.119988
-15072127.971842	38003759.9442672	-8869679.352009
-15071020.414510	38003649.0143618	-8871996.535739
-15069912.871456	38003537.9181070	-8874313.671165
-15068805.342702	38003426.6555050	-8876630.758274
-15067697.828274	38003315.2265575	-8878947.797054
-15066590.328196	38003203.6312666	-8881264.787492
-15065482.842491	38003091.8696344	-8883581.729575
-15064375.371186	38002979.9416628	-8885898.623290
-15063267.914303	38002867.8473537	-8888215.468626
-15062160.471867	38002755.5867092	-8890532.265569
-15061053.043902	38002643.1597313	-8892849.014106
-15059945.630434	38002530.5664219	-8895165.714226
-15058838.231486	38002417.8067831	-8897482.365915
-15057730.847083	38002304.8808170	-8899798.969160
-15056623.477248	38002191.7885254	-8902115.523950
-15055516.122007	38002078.5299104	-8904432.030272
-15054408.781383	38001965.1049742	-8906748.488112
-15053301.455401	38001851.5137186	-8909064.897458
-15052194.144086	38001737.7561456	-8911381.258298
-15051086.847461	38001623.8322574	-8913697.570619
-15049979.565551	38001509.7420560	-8916013.834408
-15048872.298381	38001395.4855433	-8918330.049653
-15047765.045974	38001281.0627215	-8920646.216340
-15046657.808355	38001166.4735926	-8922962.334458
-15045550.585549	38001051.7181586	-8925278.403994
-15044443.377580	38000936.7964216	-8927594.424935
-15043336.184471	38000821.7083837	-8929910.397268
-15042229.006248	38000706.4540469	-8932226.320981
-15041121.842935	38000591.0334132	-8934542.196062
-15040014.694556	38000475.4464848	-8936858.022496
-15038907.561135	38000359.6932637	-8939173.800273
-15037800.442697	38000243.7737519	-8941489.529379
-15036693.339267	38000127.6879517	-8943805.209802
-15035586.250867	38000011.4358650	-8946120.841528
-15034479.177524	37999895.0174939	-8948436.424546
-15033372.119261	37999778.4328405	-8950751.958842
-15032265.076102	37999661.6819069	-8953067.444405
-15031158.048073	37999544.7646952	-8955382.881221
-15030051.035196	37999427.6812076	-8957698.269278
-15028944.037497	37999310.4314460	-8960013.608563
-15027837.055000	37999193.0154127	-8962328.899063
-15026730.087729	37999075.4331097	-8964644.140766
-15025623.135708	37998957.6845391	-8966959.333660
-15024516.198963	37998839.7697031	-8969274.477731
-15023409.277517	37998721.6886038	-8971589.572967
-15022302.371394	37998603.4412432	-8973904.619356
-15021195.480619	37998485.0276236	-8976219.616884
-15020088.605217	37998366.4477471	-8978534.565539
-15018981.745211	37998247.7016158	-8980849.465309
-15017874.900626	37998128.7892318	-8983164.316180
-15016768.071487	37998009.7105973	-8985479.118141
-15015661.257817	37997890.4657144	-8987793.871178
-15014554.459641	37997771.0545853	-8990108.575280
-15013447.676983	37997651.4772121	-8992423.230432
-15012340.909868	37997531.7335970	-8994737.836623
-15011234.158320	37997411.8237422	-8997052.393840
-15010127.422363	37997291.7476498	-8999366.902071
-15009020.702022	37997171.5053220	-9001681.361302
-15007913.997321	37997051.0967609	-9003995.771521
-15006807.308284	37996930.5219687	-9006310.132716
-15005700.634935	37996809.7809477	-9008624.444874
-15004593.977300	37996688.8737000	-9010938.707982
-15003487.335402	37996567.8002277	-9013252.922028
-15002380.709266	37996446.5605331	-9015567.086998
-15001274.098915	37996325.1546183	-9017881.202881
-15000167.504375	37996203.5824857	-9020195.269664
-14999060.925670	37996081.8441372	-9022509.287333
-14997954.362824	37995959.9395753	-9024823.255878
-14996847.815861	37995837.8688020	-9027137.175284
-14995741.284805	37995715.6318196	-9029451.045539
-14994634.769682	37995593.2286302	-9031764.866630
-14993528.270515	37995470.6592362	-9034078.638546
-14992421.787328	37995347.9236397	-9036392.361273
-14991315.320147	37995225.0218430	-9038706.034799
-14990208.868994	37995101.9538483	-9041019.659111
-14989102.433896	37994978.7196578	-9043333.234196
